Chart table date,Chart table SPY return,Chart table stock return
10-Jun-13,43.38,951.76
11-Jun-13,41.9,951.76
12-Jun-13,40.73,951.76
13-Jun-13,42.87,951.76
14-Jun-13,41.97,951.76
17-Jun-13,43.07,951.76
18-Jun-13,44.2,951.76
19-Jun-13,42.2,951.76
20-Jun-13,38.68,951.76
21-Jun-13,38.39,951.76
24-Jun-13,36.65,951.76
25-Jun-13,37.96,951.76
26-Jun-13,39.32,951.76
27-Jun-13,40.14,951.76
28-Jun-13,39.57,951.76
1-Jul-13,40.39,951.76
2-Jul-13,40.26,951.76
3-Jul-13,40.32,951.76
5-Jul-13,41.83,951.76
8-Jul-13,42.64,951.76
9-Jul-13,43.67,951.76
10-Jul-13,43.72,951.76
11-Jul-13,45.68,951.76
12-Jul-13,45.74,951.76
15-Jul-13,46.3,951.76
16-Jul-13,45.75,951.76
17-Jul-13,46.12,951.76
18-Jul-13,46.92,951.76
19-Jul-13,47.18,951.76
22-Jul-13,47.47,951.76
23-Jul-13,47.16,951.76
24-Jul-13,46.62,951.76
25-Jul-13,46.97,951.76
26-Jul-13,47.13,951.76
29-Jul-13,46.68,951.76
30-Jul-13,46.68,951.76
31-Jul-13,46.78,951.76
1-Aug-13,48.48,951.76
2-Aug-13,48.73,951.76
5-Aug-13,48.51,951.76
6-Aug-13,47.67,951.76
7-Aug-13,47.19,951.76
8-Aug-13,47.73,951.76
9-Aug-13,47.3,951.76
12-Aug-13,47.13,951.76
13-Aug-13,47.56,951.76
14-Aug-13,46.81,951.76
15-Aug-13,44.75,951.76
16-Aug-13,44.28,951.76
19-Aug-13,43.35,951.76
20-Aug-13,44.06,951.76
21-Aug-13,43.17,951.76
22-Aug-13,44.48,951.76
23-Aug-13,44.96,951.76
26-Aug-13,44.42,951.76
27-Aug-13,42.1,951.76
28-Aug-13,42.6,951.76
29-Aug-13,42.83,951.76
30-Aug-13,42.38,951.76
3-Sep-13,43.02,951.76
4-Sep-13,44.21,951.76
5-Sep-13,44.39,951.76
6-Sep-13,44.46,951.76
9-Sep-13,45.84,951.76
10-Sep-13,46.92,951.76
11-Sep-13,47.38,951.76
12-Sep-13,46.99,951.76
13-Sep-13,47.32,951.76
16-Sep-13,48.17,951.76
17-Sep-13,48.83,951.76
18-Sep-13,50.56,951.76
19-Sep-13,50.3,951.76
20-Sep-13,48.53,951.76
23-Sep-13,47.84,951.76
24-Sep-13,47.49,951.76
25-Sep-13,47.07,951.76
26-Sep-13,47.63,951.76
27-Sep-13,46.95,951.76
30-Sep-13,46.17,951.76
1-Oct-13,47.33,951.76
2-Oct-13,47.19,951.76
3-Oct-13,45.83,951.76
4-Oct-13,46.94,951.76
7-Oct-13,45.67,951.76
8-Oct-13,43.97,951.76
9-Oct-13,44.08,951.76
10-Oct-13,47.18,951.76
11-Oct-13,48.13,951.76
14-Oct-13,48.72,951.76
15-Oct-13,47.64,951.76
16-Oct-13,49.7,951.76
17-Oct-13,50.7,951.76
18-Oct-13,51.72,951.76
21-Oct-13,51.73,951.76
22-Oct-13,52.61,951.76
23-Oct-13,51.88,951.76
24-Oct-13,52.38,939.58
25-Oct-13,53.08,947.33
28-Oct-13,53.32,921.31
29-Oct-13,54.14,937.92
30-Oct-13,53.38,933.49
31-Oct-13,52.94,927.96
1-Nov-13,53.31,941.24
4-Nov-13,53.85,939.03
5-Nov-13,53.36,929.62
6-Nov-13,54.14,913.01
7-Nov-13,52.19,929.06
8-Nov-13,54.25,926.3
11-Nov-13,54.27,927.96
12-Nov-13,53.96,929.06
13-Nov-13,55.19,944.01
14-Nov-13,55.97,937.92
15-Nov-13,56.65,925.19
18-Nov-13,56.1,927.4
19-Nov-13,55.76,917.99
20-Nov-13,55.27,930.17
21-Nov-13,56.53,927.4
22-Nov-13,57.31,935.15
25-Nov-13,57.15,954.53
26-Nov-13,57.2,979.44
27-Nov-13,57.58,999.37
29-Nov-13,57.47,989.96
2-Dec-13,57.06,1019.85
3-Dec-13,56.39,1017.08
4-Dec-13,56.37,1022.62
5-Dec-13,55.68,1007.12
6-Dec-13,57.42,1019.85
9-Dec-13,57.82,1018.19
10-Dec-13,57.26,1009.88
11-Dec-13,55.49,1008.22
12-Dec-13,54.98,996.05
13-Dec-13,54.96,1002.13
16-Dec-13,55.92,997.15
17-Dec-13,55.43,988.85
18-Dec-13,58.08,976.67
19-Dec-13,57.9,985.53
20-Dec-13,57.96,1027.04
23-Dec-13,58.8,1022.06
24-Dec-13,59.15,1014.87
26-Dec-13,59.96,1007.12
27-Dec-13,59.95,996.05
30-Dec-13,59.93,1009.33
31-Dec-13,60.68,993.28
2-Jan-14,59.14,969.47
3-Jan-14,59.12,975.56
6-Jan-14,58.66,967.81
7-Jan-14,59.63,974.46
8-Jan-14,59.67,960.62
9-Jan-14,59.77,953.42
10-Jan-14,60.21,958.96
13-Jan-14,58.07,979.99
14-Jan-14,59.8,1002.13
15-Jan-14,60.66,995.49
16-Jan-14,60.45,968.92
17-Jan-14,59.77,985.53
21-Jan-14,60.24,990.51
22-Jan-14,60.34,999.37
23-Jan-14,59.03,979.44
24-Jan-14,55.64,988.3
27-Jan-14,54.87,901.39
28-Jan-14,55.79,889.76
29-Jan-14,54.3,888.1
30-Jan-14,55.93,889.76
31-Jan-14,55.02,891.42
3-Feb-14,51.53,905.82
4-Feb-14,52.59,913.56
5-Feb-14,52.4,913.01
6-Feb-14,54.41,927.4
7-Feb-14,56.33,945.67
10-Feb-14,56.61,959.51
11-Feb-14,58.33,959.51
12-Feb-14,58.4,976.12
13-Feb-14,59.22,975.56
14-Feb-14,60.1,979.44
18-Feb-14,60.29,962.28
19-Feb-14,59.23,950.1
20-Feb-14,60.17,938.47
21-Feb-14,59.99,942.9
24-Feb-14,60.88,932.39
25-Feb-14,60.81,922.98
26-Feb-14,60.82,943.46
27-Feb-14,61.67,940.14
28-Feb-14,62.08,943.46
3-Mar-14,60.94,950.1
4-Mar-14,63.2,952.31
5-Mar-14,63.35,949.55
6-Mar-14,63.72,948.44
7-Mar-14,63.79,949.55
10-Mar-14,63.7,960.06
11-Mar-14,62.89,960.62
12-Mar-14,62.94,948.99
13-Mar-14,61.11,937.37
14-Mar-14,60.66,941.24
17-Mar-14,62.11,950.65
18-Mar-14,63.27,950.1
19-Mar-14,62.4,945.12
20-Mar-14,63.35,953.42
21-Mar-14,62,966.15
24-Mar-14,61.33,977.22
25-Mar-14,62.09,967.26
26-Mar-14,60.93,962.83
27-Mar-14,60.59,961.17
28-Mar-14,61.38,961.17
31-Mar-14,62.7,970.58
1-Apr-14,63.78,972.8
2-Apr-14,64.33,965.05
3-Apr-14,64.11,951.21
4-Apr-14,62.17,935.15
7-Apr-14,60.38,934.6
8-Apr-14,61.04,948.44
9-Apr-14,62.77,935.15
10-Apr-14,59.35,927.4
11-Apr-14,57.92,931.28
14-Apr-14,59.16,924.08
15-Apr-14,60.26,926.3
16-Apr-14,61.94,937.92
17-Apr-14,62.16,950.1
21-Apr-14,62.73,951.21
22-Apr-14,63.47,937.37
23-Apr-14,63.09,1022.62
24-Apr-14,63.42,1030.92
25-Apr-14,62.08,1074.65
28-Apr-14,62.59,1070.78
29-Apr-14,63.35,1066.35
30-Apr-14,63.83,1069.11
1-May-14,63.85,1071.33
2-May-14,63.62,1087.94
5-May-14,63.93,1075.2
6-May-14,62.5,1070.78
7-May-14,63.46,1062.47
8-May-14,63.29,1057.49
9-May-14,63.53,1071.88
12-May-14,65.12,1074.1
13-May-14,65.27,1074.1
14-May-14,64.49,1064.13
15-May-14,63.04,1081.29
16-May-14,63.61,1095.13
19-May-14,64.21,1095.69
20-May-14,63.17,1098.45
21-May-14,64.55,1100.67
22-May-14,64.95,1113.95
23-May-14,65.61,1136.65
27-May-14,66.63,1133.88
28-May-14,66.5,1156.02
29-May-14,67.37,1151.59
30-May-14,67.64,1142.74
2-Jun-14,67.83,1160.45
3-Jun-14,67.74,1174.84
4-Jun-14,68.08,1179.83
5-Jun-14,69.18,1176.5
6-Jun-14,69.98,1196.99
9-Jun-14,70.16,1204.18
10-Jun-14,70.18,1199.2
11-Jun-14,69.58,1177.06
12-Jun-14,68.38,1163.22
13-Jun-14,68.9,1175.95
16-Jun-14,69.04,1174.29
17-Jun-14,69.51,1175.95
18-Jun-14,70.75,1171.52
19-Jun-14,70.94,1158.24
20-Jun-14,70.47,1157.13
23-Jun-14,70.42,1149.38
24-Jun-14,69.39,1150.49
25-Jun-14,70.16,1158.24
26-Jun-14,70.04,1173.18
27-Jun-14,70.37,1185.92
30-Jun-14,70.28,1194.22
1-Jul-14,71.42,1193.67
2-Jul-14,71.59,1201.42
3-Jul-14,72.44,1227.99
7-Jul-14,71.84,1219.68
8-Jul-14,70.73,1220.24
9-Jul-14,71.5,1215.25
10-Jul-14,70.82,1218.02
11-Jul-14,71.05,1234.63
14-Jul-14,71.92,1219.13
15-Jul-14,71.59,1211.93
16-Jul-14,72.23,1188.13
17-Jul-14,70.27,1206.95
18-Jul-14,72.01,1199.75
21-Jul-14,71.69,1210.83
22-Jul-14,72.44,1245.15
23-Jul-14,72.82,1242.93
24-Jul-14,72.83,1251.79
25-Jul-14,72.02,1270.61
28-Jul-14,72.09,1261.75
29-Jul-14,71.35,1258.43
30-Jul-14,71.38,1223
31-Jul-14,67.99,1230.2
1-Aug-14,67.48,1223
4-Aug-14,68.69,1216.36
5-Aug-14,67.05,1214.15
6-Aug-14,67.1,1207.5
7-Aug-14,66.2,1211.38
8-Aug-14,68.12,1228.54
11-Aug-14,68.61,1227.99
12-Aug-14,68.37,1245.7
13-Aug-14,69.51,1249.57
14-Aug-14,70.31,1256.22
15-Aug-14,70.28,1272.27
18-Aug-14,71.71,1291.09
19-Aug-14,72.6,1291.65
20-Aug-14,73.06,1292.2
21-Aug-14,73.57,1302.16
22-Aug-14,73.3,1305.48
25-Aug-14,74.18,1296.07
26-Aug-14,74.29,1313.23
27-Aug-14,74.22,1314.89
28-Aug-14,74.13,1318.77
29-Aug-14,74.62,1329.84
2-Sep-14,74.53,1269.5
3-Sep-14,74.44,1257.88
4-Sep-14,74.19,1269.5
5-Sep-14,74.97,1261.2
8-Sep-14,74.52,1256.22
9-Sep-14,73.41,1297.73
10-Sep-14,74.06,1303.82
11-Sep-14,74.26,1307.14
12-Sep-14,73.25,1306.59
15-Sep-14,73.12,1296.07
16-Sep-14,74.42,1306.04
17-Sep-14,74.66,1308.81
18-Sep-14,75.59,1297.18
19-Sep-14,74.61,1298.84
22-Sep-14,73.26,1320.43
23-Sep-14,72.27,1308.25
24-Sep-14,73.62,1254.56
25-Sep-14,70.82,1294.41
26-Sep-14,72.18,1285.56
29-Sep-14,71.86,1294.41
30-Sep-14,71.41,1272.82
1-Oct-14,69.09,1282.79
2-Oct-14,69.11,1278.91
3-Oct-14,70.98,1278.91
6-Oct-14,70.78,1266.73
7-Oct-14,68.14,1294.97
8-Oct-14,71.08,1298.29
9-Oct-14,67.69,1293.86
10-Oct-14,65.77,1281.13
13-Oct-14,63.05,1266.73
14-Oct-14,63.3,1250.13
15-Oct-14,62.2,1232.41
16-Oct-14,62.06,1251.79
17-Oct-14,63.97,1280.57
20-Oct-14,65.56,1318.22
21-Oct-14,68.84,1325.41
22-Oct-14,67.64,1350.88
23-Oct-14,69.59,1356.41
24-Oct-14,70.9,1354.75
27-Oct-14,70.66,1377.45
28-Oct-14,72.62,1385.75
29-Oct-14,72.36,1380.77
30-Oct-14,73.46,1394.61
31-Oct-14,75.45,1413.98
3-Nov-14,75.54,1402.91
4-Nov-14,74.93,1406.79
5-Nov-14,76.04,1404.57
6-Nov-14,76.74,1408.45
7-Nov-14,76.91,1406.23
10-Nov-14,77.47,1418.41
11-Nov-14,77.64,1439.45
12-Nov-14,77.45,1461.59
13-Nov-14,77.65,1480.41
14-Nov-14,77.69,1477.64
17-Nov-14,77.81,1498.12
18-Nov-14,78.83,1487.05
19-Nov-14,78.55,1509.75
20-Nov-14,78.86,1511.96
21-Nov-14,79.82,1541.85
24-Nov-14,80.32,1527.46
25-Nov-14,80.19,1546.84
26-Nov-14,80.65,1545.73
28-Nov-14,80.27,1492.59
1-Dec-14,79.02,1486.5
2-Dec-14,80.17,1504.21
3-Dec-14,80.87,1498.12
4-Dec-14,80.67,1491.48
5-Dec-14,80.96,1455.5
8-Dec-14,79.75,1479.3
9-Dec-14,79.63,1449.41
10-Dec-14,76.75,1444.98
11-Dec-14,77.65,1418.41
12-Dec-14,74.78,1397.93
15-Dec-14,73.58,1377.45
16-Dec-14,72.19,1413.98
17-Dec-14,75.56,1458.82
18-Dec-14,79.9,1447.19
19-Dec-14,79.68,1463.25
22-Dec-14,80.5,1457.71
23-Dec-14,80.75,1449.96
24-Dec-14,80.76,1477.64
26-Dec-14,81.35,1476.53
29-Dec-14,81.59,1457.16
30-Dec-14,80.62,1427.82
31-Dec-14,78.82,1412.87
2-Jan-15,78.73,1370.25
5-Jan-15,75.54,1370.8
6-Jan-15,73.85,1391.29
7-Jan-15,76.01,1448.3
8-Jan-15,79.14,1449.96
9-Jan-15,77.7,1411.77
12-Jan-15,76.31,1425.61
13-Jan-15,75.81,1419.52
14-Jan-15,74.75,1378.55
15-Jan-15,73.15,1366.93
16-Jan-15,75.42,1404.57
20-Jan-15,75.8,1416.2
21-Jan-15,76.68,1455.5
22-Jan-15,79.31,1463.8
23-Jan-15,78.33,1465.46
26-Jan-15,78.75,1410.66
27-Jan-15,76.39,1495.91
28-Jan-15,74.13,1545.73
29-Jan-15,75.74,1521.37
30-Jan-15,73.53,1541.85
2-Feb-15,75.67,1541.85
3-Feb-15,78.21,1554.59
4-Feb-15,77.54,1560.12
5-Feb-15,79.33,1545.73
6-Feb-15,78.83,1556.8
9-Feb-15,78.03,1588.91
10-Feb-15,79.93,1628.21
11-Feb-15,80.03,1650.35
12-Feb-15,81.76,1658.65
13-Feb-15,82.51,1669.17
17-Feb-15,82.8,1681.35
18-Feb-15,82.82,1677.48
19-Feb-15,82.69,1691.87
20-Feb-15,83.78,1740.58
23-Feb-15,83.76,1728.96
24-Feb-15,84.28,1682.46
25-Feb-15,84.12,1704.6
26-Feb-15,83.9,1678.03
27-Feb-15,83.28,1686.33
2-Mar-15,84.44,1690.21
3-Mar-15,83.68,1679.14
4-Mar-15,82.9,1649.24
5-Mar-15,83.1,1652.01
6-Mar-15,80.53,1659.76
9-Mar-15,81.28,1623.23
10-Mar-15,78.34,1591.67
11-Mar-15,77.92,1622.12
12-Mar-15,80.18,1610.49
13-Mar-15,79.08,1629.32
16-Mar-15,81.47,1658.1
17-Mar-15,80.93,1678.03
18-Mar-15,83.1,1664.19
19-Mar-15,82.27,1642.6
20-Mar-15,83.06,1660.31
23-Mar-15,82.7,1653.12
24-Mar-15,81.68,1607.73
25-Mar-15,79.02,1619.35
26-Mar-15,78.59,1605.51
27-Mar-15,79,1648.69
30-Mar-15,81.18,1622.12
31-Mar-15,79.6,1619.35
1-Apr-15,78.96,1634.3
2-Apr-15,79.61,1662.53
6-Apr-15,80.82,1643.71
7-Apr-15,80.34,1638.17
8-Apr-15,80.95,1651.46
9-Apr-15,81.75,1659.21
10-Apr-15,82.74,1655.33
13-Apr-15,81.91,1648.14
14-Apr-15,82.26,1654.78
15-Apr-15,83.08,1645.92
16-Apr-15,83.03,1626.55
17-Apr-15,80.92,1665.85
20-Apr-15,82.57,1656.44
21-Apr-15,82.36,1680.24
22-Apr-15,83.25,1694.64
23-Apr-15,83.71,1702.94
24-Apr-15,84.14,1735.6
27-Apr-15,83.37,1706.81
28-Apr-15,83.96,1680.24
29-Apr-15,83.2,1632.08
30-Apr-15,81.36,1684.67
1-May-15,83.33,1680.8
4-May-15,83.85,1640.94
5-May-15,81.75,1629.87
6-May-15,81,1633.74
7-May-15,81.72,1666.4
8-May-15,84.11,1648.14
11-May-15,83.23,1642.05
12-May-15,82.69,1643.71
13-May-15,82.72,1684.67
14-May-15,84.63,1681.9
15-May-15,84.83,1701.83
18-May-15,85.4,1700.17
19-May-15,85.34,1700.17
20-May-15,85.21,1718.44
21-May-15,85.75,1734.49
22-May-15,85.31,1694.08
26-May-15,83.31,1727.3
27-May-15,85.05,1723.97
28-May-15,84.84,1702.94
29-May-15,83.7,1706.26
1-Jun-15,84.07,1698.51
2-Jun-15,83.89,1700.72
3-Jun-15,84.37,1690.21
4-Jun-15,82.82,1680.24
5-Jun-15,82.5,1668.62
8-Jun-15,81.38,1663.64
9-Jun-15,81.36,1683.56
10-Jun-15,83.53,1679.69
11-Jun-15,84.12,1659.76
12-Jun-15,82.71,1656.44
15-Jun-15,81.93,1665.85
16-Jun-15,82.92,1661.98
17-Jun-15,83.22,1669.73
18-Jun-15,85.12,1652.01
19-Jun-15,83.41,1665.85
22-Jun-15,84.35,1658.1
23-Jun-15,84.48,1673.05
24-Jun-15,83.14,1664.74
25-Jun-15,82.58,1654.23
26-Jun-15,82.55,1623.23
29-Jun-15,78.72,1635.96
30-Jun-15,79.09,1652.01
1-Jul-15,80.53,1649.8
2-Jul-15,80.36,1643.71
6-Jul-15,79.85,1639.28
7-Jul-15,80.98,1596.1
8-Jul-15,77.95,1561.78
9-Jul-15,78.27,1606.07
10-Jul-15,80.51,1639.28
13-Jul-15,82.5,1638.17
14-Jul-15,83.3,1655.33
15-Jul-15,83.23,1678.58
16-Jul-15,84.71,1694.08
17-Jul-15,84.86,1727.85
20-Jul-15,84.96,1709.58
21-Jul-15,84.23,1633.19
22-Jul-15,83.9,1632.08
23-Jul-15,82.86,1623.23
24-Jul-15,80.96,1598.87
27-Jul-15,79.91,1607.73
28-Jul-15,82.12,1602.19
29-Jul-15,83.37,1593.33
30-Jul-15,83.42,1578.94
31-Jul-15,83.14,1539.09
3-Aug-15,82.52,1486.5
4-Aug-15,82.16,1497.02
5-Aug-15,82.76,1493.14
6-Aug-15,81.27,1498.68
7-Aug-15,80.92,1556.8
10-Aug-15,83.2,1470.44
11-Aug-15,81.55,1494.8
12-Aug-15,81.76,1493.69
13-Aug-15,81.54,1504.76
14-Aug-15,82.2,1521.37
17-Aug-15,83.22,1512.51
18-Aug-15,82.69,1491.48
19-Aug-15,81.24,1458.82
20-Aug-15,77.46,1363.61
21-Aug-15,71.94,1327.07
24-Aug-15,64.91,1327.07
25-Aug-15,62.93,1327.07
26-Aug-15,69.18,1327.07
27-Aug-15,73.37,1327.07
28-Aug-15,73.38,1327.07
31-Aug-15,71.98,1327.07
1-Sep-15,66.84,1327.07
2-Sep-15,70.01,1327.07
3-Sep-15,70.13,1327.07
4-Sep-15,67.56,1327.07
8-Sep-15,71.77,1327.07
9-Sep-15,69.47,1327.07
10-Sep-15,70.39,1327.07
11-Sep-15,71.17,1327.07
14-Sep-15,70.53,1327.07
15-Sep-15,72.66,1327.07
16-Sep-15,74.16,1327.07
17-Sep-15,73.77,1327.07
18-Sep-15,70.05,1327.07
21-Sep-15,70.92,1327.07
22-Sep-15,68.71,1327.07
23-Sep-15,68.44,1327.07
24-Sep-15,67.83,1327.07
25-Sep-15,67.78,1327.07
28-Sep-15,63.57,1327.07
29-Sep-15,63.67,1327.07
30-Sep-15,66.72,1327.07
1-Oct-15,67.16,1327.07
2-Oct-15,69.65,1327.07
5-Oct-15,72.67,1327.07
6-Oct-15,72.08,1327.07
7-Oct-15,73.49,1327.07
8-Oct-15,75.06,1327.07
9-Oct-15,75.16,1327.07
12-Oct-15,75.33,1327.07
13-Oct-15,74.22,1327.07
14-Oct-15,73.39,1327.07
15-Oct-15,76.05,1327.07
16-Oct-15,76.85,1327.07
19-Oct-15,76.94,1327.07
20-Oct-15,76.69,1327.07
21-Oct-15,75.61,1327.07
22-Oct-15,78.58,1327.07
23-Oct-15,80.54,1327.07
26-Oct-15,80.09,1327.07
27-Oct-15,79.75,1327.07
28-Oct-15,81.79,1327.07
29-Oct-15,81.69,1327.07
30-Oct-15,80.9,1327.07
2-Nov-15,83.04,1327.07
3-Nov-15,83.57,1327.07
4-Nov-15,83.02,1327.07
5-Nov-15,82.83,1327.07
6-Nov-15,82.74,1327.07
9-Nov-15,81.03,1327.07
10-Nov-15,81.45,1327.07
11-Nov-15,80.74,1327.07
12-Nov-15,78.21,1327.07
13-Nov-15,76.21,1327.07
16-Nov-15,78.89,1327.07
17-Nov-15,78.76,1327.07
18-Nov-15,81.6,1327.07
19-Nov-15,81.44,1327.07
20-Nov-15,82.1,1327.07
23-Nov-15,81.89,1327.07
24-Nov-15,82.14,1327.07
25-Nov-15,82.11,1327.07
27-Nov-15,82.32,1327.07
30-Nov-15,81.56,1327.07
1-Dec-15,83.3,1327.07
2-Dec-15,81.43,1327.07
3-Dec-15,78.88,1327.07
4-Dec-15,82.37,1327.07
7-Dec-15,81.27,1327.07
8-Dec-15,80.05,1327.07
9-Dec-15,78.65,1327.07
10-Dec-15,79.11,1327.07
11-Dec-15,75.64,1327.07
14-Dec-15,76.53,1327.07
15-Dec-15,78.38,1327.07
16-Dec-15,80.99,1327.07
17-Dec-15,78.23,1327.07
18-Dec-15,74.02,1327.07
21-Dec-15,75.46,1327.07
22-Dec-15,77.05,1327.07
23-Dec-15,79.24,1327.07
24-Dec-15,78.95,1327.07
28-Dec-15,78.54,1327.07
29-Dec-15,80.44,1327.07
30-Dec-15,79.16,1327.07
31-Dec-15,77.37,1327.07
4-Jan-16,74.89,1327.07
5-Jan-16,75.19,1327.07
6-Jan-16,72.98,1327.07
7-Jan-16,68.83,1327.07
8-Jan-16,66.97,1327.07
11-Jan-16,67.14,1327.07
12-Jan-16,68.49,1327.07
13-Jan-16,64.29,1327.07
14-Jan-16,66.98,1327.07
15-Jan-16,63.4,1327.07
19-Jan-16,63.62,1327.07
20-Jan-16,61.52,1327.07
21-Jan-16,62.42,1327.07
22-Jan-16,65.76,1327.07
25-Jan-16,63.25,1327.07
26-Jan-16,65.48,1327.07
27-Jan-16,63.68,1327.07
28-Jan-16,64.53,1327.07
29-Jan-16,68.54,1327.07
1-Feb-16,68.48,1327.07
2-Feb-16,65.44,1327.07
3-Feb-16,66.43,1327.07
4-Feb-16,66.7,1327.07
5-Feb-16,63.52,1327.07
8-Feb-16,61.32,1327.07
9-Feb-16,61.33,1327.07
10-Feb-16,61.19,1327.07
11-Feb-16,59.09,1327.07
12-Feb-16,62.37,1327.07
16-Feb-16,65.11,1327.07
17-Feb-16,67.81,1327.07
18-Feb-16,67.12,1327.07
19-Feb-16,67.04,1327.07
22-Feb-16,69.46,1327.07
23-Feb-16,67.32,1327.07
24-Feb-16,68.09,1327.07
25-Feb-16,70.12,1327.07
26-Feb-16,69.73,1327.07
29-Feb-16,68.4,1327.07
1-Mar-16,72.36,1327.07
2-Mar-16,73.13,1327.07
3-Mar-16,73.81,1327.07
4-Mar-16,74.38,1327.07
7-Mar-16,74.52,1327.07
8-Mar-16,72.61,1327.07
9-Mar-16,73.46,1327.07
10-Mar-16,73.6,1327.07
11-Mar-16,76.41,1327.07
14-Mar-16,76.18,1327.07
15-Mar-16,75.89,1327.07
16-Mar-16,76.91,1327.07
17-Mar-16,78.03,1327.07
18-Mar-16,77.81,1327.07
21-Mar-16,78.07,1327.07
22-Mar-16,77.97,1327.07
23-Mar-16,76.8,1327.07
24-Mar-16,76.72,1327.07
28-Mar-16,76.82,1327.07
29-Mar-16,78.46,1327.07
30-Mar-16,79.24,1327.07
31-Mar-16,78.81,1327.07
1-Apr-16,80.02,1327.07
4-Apr-16,79.44,1327.07
5-Apr-16,77.65,1327.07
6-Apr-16,79.59,1327.07
7-Apr-16,77.44,1327.07
8-Apr-16,77.92,1327.07
11-Apr-16,77.5,1327.07
12-Apr-16,79.15,1327.07
13-Apr-16,80.96,1327.07
14-Apr-16,80.97,1327.07
15-Apr-16,80.77,1327.07
18-Apr-16,82.04,1327.07
19-Apr-16,82.62,1327.07
20-Apr-16,82.79,1327.07
21-Apr-16,81.81,1327.07
22-Apr-16,81.81,1327.07
25-Apr-16,81.49,1327.07
26-Apr-16,81.76,1327.07
27-Apr-16,82.14,1327.07
28-Apr-16,80.49,1327.07
29-Apr-16,79.51,1327.07
2-May-16,80.94,1327.07
3-May-16,79.36,1327.07
4-May-16,78.36,1327.07
5-May-16,78.33,1327.07
6-May-16,78.98,1327.07
9-May-16,79.13,1327.07
10-May-16,81.36,1327.07
11-May-16,79.66,1327.07
12-May-16,79.71,1327.07
13-May-16,78.15,1327.07
16-May-16,79.9,1327.07
17-May-16,78.22,1327.07
18-May-16,78.28,1327.07
19-May-16,77.66,1327.07
20-May-16,78.78,1327.07
23-May-16,78.54,1327.07
24-May-16,80.85,1327.07
25-May-16,82.08,1327.07
26-May-16,82.13,1327.07
27-May-16,82.91,1327.07
31-May-16,82.56,1327.07
1-Jun-16,82.94,1327.07
2-Jun-16,83.5,1327.07
3-Jun-16,82.95,1327.07
6-Jun-16,83.88,1327.07
7-Jun-16,84.17,1327.07
8-Jun-16,84.77,1327.07
9-Jun-16,84.51,1327.07
10-Jun-16,82.76,1327.07
13-Jun-16,81.36,1327.07
14-Jun-16,81,1327.07
15-Jun-16,80.75,1327.07
16-Jun-16,81.29,1327.07
17-Jun-16,79.68,1327.07
20-Jun-16,80.83,1327.07
21-Jun-16,81.35,1327.07
22-Jun-16,81.05,1327.07
23-Jun-16,83.41,1327.07
24-Jun-16,76.73,1327.07
27-Jun-16,73.66,1327.07
28-Jun-16,76.79,1327.07
29-Jun-16,79.8,1327.07
30-Jun-16,82.25,1327.07
1-Jul-16,82.63,1327.07
5-Jul-16,81.32,1327.07
6-Jul-16,82.41,1327.07
7-Jul-16,82.3,1327.07
8-Jul-16,85.01,1327.07
11-Jul-16,85.66,1327.07
12-Jul-16,87.01,1327.07
13-Jul-16,86.98,1327.07
14-Jul-16,88.03,1327.07
15-Jul-16,87.78,1327.07
18-Jul-16,88.28,1327.07
19-Jul-16,88.09,1327.07
20-Jul-16,88.87,1327.07
21-Jul-16,88.16,1327.07
22-Jul-16,89,1327.07
25-Jul-16,88.49,1327.07
26-Jul-16,88.58,1327.07
27-Jul-16,88.38,1327.07
28-Jul-16,88.59,1327.07
29-Jul-16,88.9,1327.07
1-Aug-16,88.74,1327.07
2-Aug-16,87.53,1327.07
3-Aug-16,88.08,1327.07
4-Aug-16,88.28,1327.07
5-Aug-16,89.82,1327.07
8-Aug-16,89.71,1327.07
9-Aug-16,89.82,1327.07
10-Aug-16,89.35,1327.07
11-Aug-16,90.23,1327.07
12-Aug-16,90.06,1327.07
15-Aug-16,90.61,1327.07
16-Aug-16,89.63,1327.07
17-Aug-16,89.99,1327.07
18-Aug-16,90.41,1327.07
19-Aug-16,90.13,1327.07
22-Aug-16,90.13,1327.07
23-Aug-16,90.51,1327.07
24-Aug-16,89.53,1327.07
25-Aug-16,89.4,1327.07
26-Aug-16,89.05,1327.07
29-Aug-16,89.98,1327.07
30-Aug-16,89.66,1327.07
31-Aug-16,89.12,1327.07
1-Sep-16,89.13,1327.07
2-Sep-16,89.99,1327.07
6-Sep-16,90.56,1327.07
7-Sep-16,90.54,1327.07
8-Sep-16,90.11,1327.07
9-Sep-16,85.56,1327.07
12-Sep-16,88.22,1327.07
13-Sep-16,85.51,1327.07
14-Sep-16,85.44,1327.07
15-Sep-16,87.3,1327.07
16-Sep-16,85.64,1327.07
19-Sep-16,85.67,1327.07
20-Sep-16,85.68,1327.07
21-Sep-16,87.77,1327.07
22-Sep-16,88.95,1327.07
23-Sep-16,87.92,1327.07
26-Sep-16,86.39,1327.07
27-Sep-16,87.55,1327.07
28-Sep-16,88.48,1327.07
29-Sep-16,86.78,1327.07
30-Sep-16,88.19,1327.07
3-Oct-16,87.73,1327.07
4-Oct-16,86.78,1327.07
5-Oct-16,87.6,1327.07
6-Oct-16,87.73,1327.07
7-Oct-16,87.09,1327.07
10-Oct-16,88.06,1330.52
